,id,grounding,generated_text,label
1743,1744,The Chenzhou Administrative Region in the Tang Dynasty is under the administration of modern Henan in eastern Zhoukou :,The Chenzhou Administrative Region in the Tang Dynasty is under the administration of modern Zhoukou in the east of Henan :,0
1744,1745,"Shortly after Angela Cameron gets married , an American-African man breaks into her house , kills her husband and son , and rapes her sister .","Shortly after Angela Cameron married , an American-African man enters her house , kills her husband and son , and rapes her sister .",1
1745,1746,"He was interested particularly in the secondary effect of his images , composed of stylised figures in long cloaks or with decorative gestures ; narrative content was affected .","He was particularly interested in the decorative effect of his images , which were composed of stylized figures in long cloaks or gestures affected , narrative content was secondary .",0
1746,1747,"`` Dawn '' is the thirty-ninth episode ( production # 213 ) of the TV series '' , the thirteenth season of the second season .","`` Dawn '' is the thirty-ninth episode ( production # 213 ) of the television series `` , the thirteenth of the second season .",1
1747,1748,"On 20 February 1959 , Prime Minister John Diefenbaker completed the project and the five arrows were completed .","On February 20 , 1959 , Prime Minister John Diefenbaker terminated the project and the five completed Arrows were dismantled .",0
1748,1749,"The second syllable structures are V , CV , or CCV where the possible consonant is .","The possible syllable structures are V , CV or CCV , whereas the second consonant is .",0
1749,1750,Painter/novelist Paul Bowles first heard music from the area with American writer Brion Gysin at a festival in Sidi Kacem in 1950 .,"Paul Bowles heard music from the area at a festival in Sidi Kacem in 1950 , together with the American writer Brion Gysin .",0
1750,1751,"Farrell counters with Gabriel 's hacks , while McClane eliminates his men .","Farrell counters Gabriel 's hacks , while McClane eliminates his men .",1
1751,1752,"His subsequent work in agriculture was mainly in Lincolnshire , but he also suggested extensive embankments in Norfolk , which were successfully carried out .","His subsequent work in agriculture was primarily in Lincolnshire , but he also proposed extensive embankments in Norfolk , which were successfully carried out .",1
1752,1753,It is found throughout most of the South Island and from Westland to central Banks Peninsula in the North Island .,It is found in most of the north island and from the banks Peninsula to the central Westland on the South Island .,0
1753,1754,"This film is about Rafael , a new singer in the Malayalam film industry .","This film is about Rafael , a Malayalam singer in the new film industry .",0
1754,1755,"`` Pure '' simply means very , and `` Belter '' or `` Belta '' means great or good .",`` Pure '' means simply great and `` Belter '' or `` Belta '' means good or large .,0
1755,1756,A Peri whose power is in her hair appears in Elizabeth Ann Scarborough ’ s novel `` The Harem of Aman Akbar '' from 1984 .,"A Peri whose power appears in her hair is in Elizabeth Ann Scarborough ’ s novel from 1984 , `` The Harem of Aman Akbar '' .",0
1756,1757,"Raja was a general of Pazhayamviden Chandu , whose betrayal led to death of his Pazhassi Raja and British victory in Cotiote War .","Raja was a general of Pazhayamviden Chandu , whose betrayal led to the death of his Pazhassi Raja and to the British victory in the Cotiote War .",1
1757,1758,"The JoyKey has no movable parts , no corks that can wear , or springs that can break .","The JoyKey has no moving parts , no corks that can wear or springs that can break .",1
1758,1759,"It surrounded the older ditch , which was built in the early 16th century by Aloisio the New , who delimited Bely Gorod .",It delimited the older moat built by Aloisio the New in the early 16th century which surrounded Bely Gorod .,0
1759,1760,The Assaf dynasty ( also called Banu Assaf ) were a Sunni Muslim and ethnic Turkmen dynasty of chieftains based in the Mount Lebanon region of Keserwan .,The Assaf dynasty ( also called Banu Assaf ) was a Sunni Muslim and ethnic - Turkmen dynasty of chieftains based in the Keserwan region of Lebanon - mountainous .,0
1760,1761,"If there are several grammatical categories in one sentence , only the first bears the plural marker .","If there are several grammatical categories in one sentence , only the plural bears the first marker .",0
1761,1762,"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","The single was released to radio airplay on October 12 , 2012 in Italy and was sent worldwide on December 3 , 2012 .",1
1762,1763,In 2014 the site launched iOS and Android applications for product search ; product features include interactive video product reviews with live question-and-answer sessions .,"In 2014 , the site launched iOS and Android applications for product search , product features include interactive video - product - reviews with live - questions and answers - sessions .",1
1763,1764,"The second daughter of Octavius Warre Malet , Alice Anna Catherine , married Thomas at the British Consulate in Cologne on 24 June 1852 .","Octavius Warre Malet 's second daughter , Alice Anna Catherine , married Thomas on 24 June 1852 at the British Consulate , Cologne .",1
1764,1765,Since 1984 Patricia Dale is married to Patricia Meyer and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,Blake has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Dale ( born 1992 ) .,0
1765,1766,It was written by Seth Hoffman and was directed by Billy Gierhart .,It was written by Billy Gierhart and directed by Seth Hoffman .,0
1766,1767,"The first , or `` red '' , system consists of narrow lines of ( O III ) and other ionized elements at a redshift of z = 0.712 .","The first or `` narrow '' system consists of red lines of ( O III ) and other ionized elements at a redshift of z = 0,712 .",0
1767,1768,"In 2002 , the song was covered by the British producer Vincent Stormfield and was released by Independiente as '' Sweet Harmony '02 `` .","In 2002 , the song was covered by British producer Vincent Stormfield and released as `` Sweet Harmony '02 '' by Independiente .",1
1768,1769,"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","Probuccinum tenerum is a species of sea snail , a true gastropod mollusk in the family Buccinidae , the marine whelks .",1
1769,1770,"Arumadura Lawrence Romelo Duminda Silva , also known as Duminda Silva and R. Dumindha Silva , is a Sri Lankan politician and a former Member of Parliament .","Arumadura Lawrence Romelo Duminda Silva , also known as Duminda Silva and R. Dumindha Silva , is a politician from Sri Lanka and a former Member of Parliament .",1
1770,1771,"The following is a list of fouls outlined by the states that regulate MMA , as established by the Nevada State Athletic Commission :",The following is a list of fouls defined by the states that regulate MMA as outlined by the Nevada State Athletic Commission .,0
1771,1772,"At the age of 19 she moved to New York , 2011 to Stockholm .","She moved to Stockholm at the age of 19 , and moved to New York in 2011 .",0
1772,1773,David David Godwin is represented by Emma Townshend at DGA Associates .,David Godwin is represented by Emma Townshend at DGA Associates .,1
1773,1774,"Abies lasiocarpa , commonly called the subalpine fir or Rocky Mountain fir , is a western North American fir tree .","Abies lasiocarpa , commonly known as the western North American fir or Rocky Mountain fir , is a subalpine fir tree .",0
1774,1775,"He also donated US $ 34,000 to Mitt Romney and US $ 7,000 to Ted Cruz , including his 2016 presidential campaign .","He also donated $ 34,000 to Ted Cruz and US $ 7,000 to Mitt Romney , including his 2016 presidential campaign .",0
1775,1776,The simple medium can be characterized with effective cross-sections of absorption and emission at frequencies formula _ 2 and formula _ 3 .,The simple medium can be characterized by effective cross-sections of absorption and emission at the frequencies Formula 2 and Formula 3 .,1
1776,1777,"Carlton House was acquired by Bridget Horan in 1909 , then by John Luddy , a Toowoomba victualler in 1917 , and by William Glover of Toowoomba in 1924 .","Carlton House was born in 1909 by Bridget Horan , then in 1917 by John Luddy , a Toowoomba winner , and in 1924 by William Glover of Toowoomba .",0
1777,1778,"Nadia Lutfi ( born January 3 , 1938 in Paula Mohamed Mostafa Shafiq ) is a retired Egyptian actress .","Paula Mohamed Mostafa Shafiq ( born January 3 , 1938 , Nadia Lutfi ) is a retired Egyptian actress .",0
1778,1779,"The ethnicity of Hilltown is 93 % mainly white , 3 % are Chinese and 1 % are Asians .",The ethnicity of Hilltown is mainly White at 93 % ; 3 % are Asian and 1 % are Chinese .,0
1779,1780,In 1920 and 1921 at Venice the Italians entered -- in 1920 no other nation won and in 1921 the French entry did not start .,"In 1920 and 1921 in Venice , the Italians joined -- no other nation won in 1920 , and in 1921 the French entry did not start .",1
1780,1781,"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","Born in Leiden , de Ruiter has played for RKC Waalwijk , FC Den Bosch , Excelsior , FC Utrecht and FC Emmen .",1
1781,1782,"The primacy of the arithmetic operators has been criticized , conceptually and 'are bitwise logical operators like and + .","The precedence of the arithmetic operators has been criticized . Conceptually , & and are bitwise logical operators like and + .",1
